Engine,buy_now,item_url,WoF expires,Seats,Cylinders,Import history,Stereo description,Transmission,Model detail,location,Number of owners,Body,Registration expires,Body style,Number plate,Engine size,AA Inspection Report,History,4WD,Fuel type,asking_price,Kilometres,start_price
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2050315173.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,Jan 2020,5,,,,Automatic,,"['Wanaka, Otago, NZ']",,"Silver, 4 door, Sedan",Jul 2019,,DDE900,1496,,"2 owners, Imported",,Petrol,"['$4,200']","119,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2051438643.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,Jul 2019,5,,,,Automatic,,"['Auckland City, Auckland, NZ']",,"Silver, Sedan",Jul 2019,,GUJ960,1994,,"4 owners, Imported",,Petrol,"['$4,999']","138,900",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2056531986.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,Expired,5,,,,,XD lp-g Diesel ,"['New Plymouth, Taranaki, NZ']",,"Red, 4 door, Sedan",,,,2188,,"New, Imported",Yes,Diesel,"['$15,990']","99,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/lexus/auction-2053633063.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,5,,,,Automatic,Hybrid,"['Manukau, Auckland, NZ']",,"Silver, 4 door, Sedan",,,,3450,,,,Hybrid,"['$10,490']","100,300",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2056416950.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,,5,,NZ New,CD(s),Automatic,St-Line,"['Thames, Waikato, NZ']",,"White, 5 door, Hatchback",,,MAQ14,1496,,,,Petrol,"['$33,990']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2155693865.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,5,,NZ New,"CD(s), Radio",Automatic,EX,"['North Shore, Auckland, NZ']",,"Grey, 5 door, RV/SUV",,,GAB343,1998,,,,Petrol,"['$14,975']","153,600",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2159768334.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,5,,NZ New,"CD(s), Radio",Tiptronic,Z71 4X4 2.8TD,"['Tauranga, Bay of Plenty, NZ']",,"WHITE, 4 door, Ute",,,MDU186,2776,,,Yes,Diesel,"['$39,990']","48,600",[]
"6 cylinder, 2569",[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2056855022.htm?rsqid=767fdadecedf4be394e71dd866532225-001,This month,4,,,,Manual,R34 Gtr,"['Auckland City, Auckland, NZ']",,"White, Sedan",Oct 2019,,DPORTD,,,"3 owners, Imported",Yes,Petrol,"['$149,990']","35,976",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2058397642.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,5,,NZ New,,Automatic,LS 1.2L 5DR,"['Christchurch City, Canterbury, NZ']",,"Green, 5 door, Hatchback",,,JAD640,1198,,,,Petrol,"['$9,950']","31,228",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2047772537.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,,,,Limited 4X2 Auto,"['Christchurch City, Canterbury, NZ']",,"Jet Black Mica, Ute",,,LZP69,3198,,,,Diesel,"['$51,890']","2,445",[]
,"['$5,000']",https://www.trademe.co.nz/motors/used-cars/kia/auction-2159674565.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,Mar 2020,8,,,,Automatic,Lwb Ex,"['Hawera, Taranaki, NZ']",,"Blue, RV/SUV",Jun 2019,,FFG163,2902,,"3 owners, NZ New",,Diesel,[],"203,000","['$2,000.00']"
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2147596139.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,,,Automatic,1.5 vvti Keyless Camera low ks,"['Manukau, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1500,,,,Petrol,"['$8,920']","40,465",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2056841255.htm?rsqid=767fdadecedf4be394e71dd866532225-001,,5,,,,Manual,- MANUKAU Sport MANUAL,"['Manukau, Auckland, NZ']",,"Black, Hatchback",,,,1600,,,,Petrol,"['$7,470']","105,067",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2055184491.htm?rsqid=8075110b10834de9896226b20f4e638d-001,,7,,,,Automatic,"Facelift, camchain.","['North Shore, Auckland, NZ']",,"Silver, 5 door, Van",,,,1800,,,,Petrol,"['$6,420']","94,796",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2157000638.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,Expired,5,,,,Manual,D/Cab Glx,"['Rotorua, Bay of Plenty, NZ']",,"White, 4 door, Ute",Expired,,KMB235,2477,,"3 owners, NZ New",Yes,Diesel,"['$24,990']","156,400",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2148054017.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,5,,,,Automatic,- MANUKAU Sports,"['Manukau, Auckland, NZ']",,"Pearl, Hatchback",,,,1600,,,,Petrol,"['$7,470']","107,698",[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2160012602.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,May 2020,,,,,Automatic,1.4TFSI ** $1 RESERVE **,"['Manukau, Auckland, NZ']",,"RED, Hatchback",,,,1390,,"New, Imported",,Petrol,[],"77,500","['$5,550.00']"
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2057701999.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,,,Imported,,Automatic,V10 **LOW KM**,"['Auckland City, Auckland, NZ']",,"White, 4 door, Sedan",,,,5000,,,,Petrol,"['$32,995']","74,141",[]
"4 cylinder, 2800",[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2051373601.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,Nov 2019,5,,,,Manual,,"['Waitakere, Auckland, NZ']",,"Gun Metal, 5 door, Ute",Aug 2019,,SU7126,,,"2 owners, NZ New",Yes,Diesel,"['$8,700']","385,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2156982192.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,5,,,CD(s),Manual,13C Manual Low Mileage,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1300,,,,Petrol,"['$6,995']","34,450",[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2048973915.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,5,,,,Automatic,Gt-Line 2.0L Petrol,"['Christchurch City, Canterbury, NZ']",,"WHITE, Sedan",,,MCL920,1998,,,,Petrol,"['$48,990']","7,700",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2149353190.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,5,,,,Automatic,S ***NZ NEW*** Honda Certified Used with 3 year Wa,"['Tauranga, Bay of Plenty, NZ']",,"WHITE ORCHID PEARL, RV/SUV",,,HFQ289,1997,,,,Petrol,"['$21,990']","46,697",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2056755913.htm?rsqid=dc556dc843e247439a6079177352acb1-001,,5,,,,Automatic,"Alpha, nice colour, low ks","['Manukau, Auckland, NZ']",,"Red, 5 door, Station Wagon",,,,1800,,,,Hybrid,"['$14,989']","73,910",[]
,[],https://www.trademe.co.nz/motors/used-cars/jeep/auction-2053527332.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,Feb 2020,5,,,,Automatic,Laredo,"['Mt. Maunganui, Bay of Plenty, NZ']",,"White, 5 door, RV/SUV",Jul 2019,,HKA885,2988,,"1 owner, NZ New",Yes,Diesel,"['$25,500']","195,000",[]
"6 cylinder, 4160",[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2154827653.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,This month,5,,,,Automatic,VX Automatic,"['Auckland City, Auckland, NZ']",,"Green, 5 door, RV/SUV",Jun 2019,,EFC879,,,"3 owners, Imported",Yes,Diesel,[],"266,000","['$8,600.00']"
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2046853704.htm?rsqid=6f4849456d034cf5839ffe876de81548-001,,,,,,Automatic,GTi  1.4T auto,"['Invercargill, Southland, NZ']",,"Black, Hatchback",,,MCP250,1390,,,,Petrol,"['$14,995']","31,835",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2159962223.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,4,,,,Automatic,GT FASTBACK AUTO,"['Hamilton, Waikato, NZ']",,"BLACK, Coupe",,,JYQ655,5000,,,,Petrol,"['$58,990']","18,477",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2155861853.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,,,,,Automatic,Storm 4x4 Crew,"['Palmerston North, Manawatu, NZ']",,"Summit White, Ute",,,JDG806,2776,,,Yes,Diesel,"['$34,990']","100,051",[]
,[],https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2152366032.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,,5,,NZ New,Radio,Automatic,2.0 CRDi A6 LTD,"['Auckland City, Auckland, NZ']",,"GREY, 5 door, RV/SUV",,,LFN799,1995,,,,Diesel,"['$46,990']","11,650",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2154447507.htm?rsqid=72859354cc9649ea924a0243b084880b-001,,5,,,CD(s),Automatic,1.5G,"['North Shore, Auckland, NZ']",,"LIGHTGREEN, 5 door, Hatchback",,,,1500,,,,Petrol,"['$5,195']","78,880",[]
,[],https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2151970789.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,5,,,CD(s),Automatic,LOW KM 4MATIC,"['Auckland City, Auckland, NZ']",,"Black, 5 door, Station Wagon",,,,2143,,,Yes,Diesel,"['$59,990']","37,200",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2147688489.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,,CD(s),Automatic,Hybrid Reversing Camera No Deposit Finance,"['Auckland City, Auckland, NZ']",,"Blue, 5 door, Hatchback",,,,1790,,,,,"['$11,490']","88,900",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2059142545.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,,5,,,,Automatic,G L PACKAGE,"['Manukau, Auckland, NZ']",,"Silver, 4 door, Hatchback",,,,1490,,,,Petrol,"['$5,490']","92,950",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2056576068.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,Jul 2019,4,,Imported,,Manual,ST-X D40 King Cab Flat Deck,"['North Shore, Auckland, NZ']",,"White, 4 door, Ute",Jul 2019,,GHU430,2488,,,Yes,Diesel,"['$17,900']","174,414",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2149422005.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,Sep 2019,5,,,,Automatic,,"[""Hastings, Hawke's Bay, NZ""]",,"Silver, 5 door, Station Wagon",Mar 2020,,FBQ171,1994,,"4 owners, Imported",Yes,Petrol,"['$4,490']","215,739",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2152139612.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,,5,,NZ New,CD(s),Automatic,YRS 1.5P AUTO HATCH (NZ NEW),"['Te Awamutu, Waikato, NZ']",,"White, 5 door, Hatchback",,,GMT899,1497,,,,Petrol,"['$10,950']","76,941",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155967072.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,5,,Imported,,Automatic,( 4x4 2000cc ),"['Christchurch City, Canterbury, NZ']",,"White, 3 door, RV/SUV",,,FFA826,1998,,,,Petrol,"['$5,990']","245,932",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2051385729.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,Mar 2020,4,,,,,,"['Manukau, Auckland, NZ']",,"Orange, Coupe",Sep 2019,,KLG515,1998,,"2 owners, Imported",,Petrol,"['$24,990']","41,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2052623323.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,5,,,,Automatic,S NZ NEW,"['Christchurch City, Canterbury, NZ']",,"Lunar Silver, RV/SUV",,,LFJ169,1800,,,,Petrol,"['$25,950']","19,232",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2148833901.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,4,,,,Automatic,Mini Juniour,"['Manukau, Auckland, NZ']",,"Silver Maroon, 2 door, RV/SUV",,,,650,,,,Petrol,"['$7,990']","130,940",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2150967677.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,5,,,,Automatic,/Jazz 1.3L Chain Driven Eco Hatchback,"['North Shore, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1300,,,,Petrol,"['$4,920']","64,984",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2156952175.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,5,,NZ New,"CD(s), Radio",,SR,"[""Hastings, Hawke's Bay, NZ""]",,"White, 4 door, Ute",,,JRG584,2800,,,Yes,Diesel,"['$38,990']","157,373",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2058903156.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,,5,,,,,Limited 4X4 Auto,"['Christchurch City, Canterbury, NZ']",,"Cool White, Ute",,,LYY495,3198,,,,Diesel,"['$45,890']","1,125",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2056279230.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,,5,,Imported,,Manual,Sport,"['Hamilton, Waikato, NZ']",,"Yellow, 5 door, Hatchback",,,,1600,,,,Petrol,"['$13,995']","103,157",[]
"4 cylinder, 1956","['$15,000']",https://www.trademe.co.nz/motors/used-cars/alfa-romeo/auction-2155610298.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,May 2020,5,,,,Automatic,JTD,"['North Shore, Auckland, NZ']",,"Red, 5 door, Hatchback",This month,,GQJ556,,,"4 owners, NZ New",,Diesel,[],"84,700","['$10,500.00']"
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2155114871.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,5,,,,Automatic,"camchain, new shape, skyactive","['North Shore, Auckland, NZ']",,"White, 5 door, Hatchback",,,,1300,,,,Petrol,"['$7,920']","82,387",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150990826.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,5,,,,Automatic,"vvti super low ks, new shape","['Manukau, Auckland, NZ']",,"White, 5 door, Hatchback",,,,1500,,,,Petrol,"['$8,420']","43,295",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2045358451.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,,5,,NZ New,CD(s),Automatic,WILDTRAK 3.2D 4WD AUTO,"['Wellington City, Wellington, NZ']",,"Silver, Ute",,,JBM457,3199,,,,Diesel,"['$41,999']","47,350",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150967170.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,5,,,,Automatic,1.3 VVTI / Funcargo 4 New Tyres,"['North Shore, Auckland, NZ']",,"White, 5 door, Hatchback",,,,1300,,,,Petrol,"['$4,920']","93,652",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2156971188.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,7,,,CD(s),Automatic,Nz New GX 3.5P/4WD/6AT/SW/5,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Station Wagon",,,KGP461,2456,,,Yes,Petrol,"['$31,990']","60,200",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2152250982.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,Sep 2019,,,,,Automatic,2.0 Fsi,"['Christchurch City, Canterbury, NZ']",,"Blue, Hatchback",Jun 2019,,JHZ863,1980,,"1 owner, Imported",,Petrol,"['$4,500']","106,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2157245530.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,,5,,,"CD(s), Radio",Automatic,WAGON/LCI FACELIFT/I DRIVE,"['Auckland City, Auckland, NZ']",,"BLACK, 5 door, Station Wagon",,,,2000,,,,Petrol,"['$10,474']","73,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2053633105.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,9,,,,Automatic,DX,"['Manukau, Auckland, NZ']",,"Silver, 3 door, Van",,,,1990,,,,Petrol,"['$13,990']","166,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2047927344.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,Expired,2,,,,Automatic,Vanette,"['North Shore, Auckland, NZ']",,"White, Van",Expired,,JBT543,1597,,"4 owners, Imported",,Petrol,"['$3,500']","202,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2058344005.htm?rsqid=69857f0cb5a748358a3844190428bded-001,May 2020,5,,,,Automatic,CRDi (All Wheel Drive)  ,"['Wellington City, Wellington, NZ']",,"Silver, RV/SUV",Jul 2019,,GJD382,2199,,"1 owner, NZ New",Yes,Diesel,"['$18,999']","128,050",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2047770985.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,,CD(s),Automatic,Sylphy 20M,"['Auckland City, Auckland, NZ']",,"Silver, 4 door, Sedan",,,,2000,,,,Petrol,"['$5,800']","65,080",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2052549450.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,5,,NZ New,Radio,Automatic,Ambiente AWD 1.6 Ecoboost,"['Auckland City, Auckland, NZ']",,"Black, 5 door, RV/SUV",,,HTC226,1596,,,Yes,Petrol,"['$17,999']","86,443",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2052554845.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,,,NZ New,,Automatic,Td Sr5 Dc,"['Thames, Waikato, NZ']",,"White, Ute",,,FER933,2982,,,Yes,Diesel,"['$28,990']","161,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2055417208.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,5,,,,Automatic,"2.0 camchain, nice n tidy","['Auckland City, Auckland, NZ']",,"Black, 5 door, RV/SUV",,,,2000,,,,Petrol,"['$8,990']","99,644",[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2061182677.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,,5,,,,Automatic,EX 1.8 Sedan,"[""Hastings, Hawke's Bay, NZ""]",,"Grey, Sedan",,,HJQ728,1797,,,,Petrol,"['$13,990']","87,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2050332811.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,,5,,,CD(s),Automatic,1.5 VVTI Low Km's,"['Christchurch City, Canterbury, NZ']",,"Silver, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,450']","32,769",[]
,[],https://www.trademe.co.nz/motors/used-cars/kia/auction-2061189174.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,,5,,,"CD(s), Radio",Automatic,1.2 Petrol Auto EX,"['North Shore, Auckland, NZ']",,"Silver, Hatchback",,,GFT196,1248,,,,Petrol,"['$10,880']","39,767",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2150992582.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,5,,,,Automatic,"Facelift, camchain","['Mt. Maunganui, Bay of Plenty, NZ']",,"Black, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,420']","82,083",[]
,[],https://www.trademe.co.nz/motors/used-cars/land-rover/auction-2051242831.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,Jan 2020,,,,,,,"['Auckland City, Auckland, NZ']",,"Black, Station Wagon",Expired,,JCK122,2200,,"2 owners, Imported",,Diesel,"['$62,000']","131,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/haval/auction-2152441373.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,,,,NZ New,CD(s),Automatic,Premium 7 Str Very Low km,"['Christchurch City, Canterbury, NZ']",,"Black, RV/SUV",,,MDB810,2000,,,Yes,Petrol,"['$35,880']","4,942",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2048890407.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,Jun 2019,5,,,,Automatic,Exec,"['Cromwell, Otago, NZ']",,"Blue, Sedan",Aug 2019,,DNK647,3565,,"4 owners, NZ New",,Petrol,"['$3,700']","267,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2061392771.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,,5,,,,Automatic,"Facelift, low ks, nice n tidy","['Auckland City, Auckland, NZ']",,"White, 5 door, Sedan",,,,1500,,,,Petrol,"['$10,420']","35,623",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2047882374.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,Oct 2019,5,,,,Automatic,3.0Si,"['Christchurch City, Canterbury, NZ']",,"Black, RV/SUV",Oct 2019,,KWR977,2996,,"1 owner, Imported",Yes,Petrol,"['$19,999']","131,000",[]
"4 cylinder, 2495",[],https://www.trademe.co.nz/motors/used-cars/land-rover/auction-2154678943.htm?rsqid=72859354cc9649ea924a0243b084880b-001,Jul 2019,,,,,Manual,Discovery 200 TDI,"['Hibiscus Coast, Auckland, NZ']",,"White, RV/SUV",Dec 2019,,RU2686,,,"5+ owners, NZ New",Yes,Diesel,[],"209,806","['$3,550.00']"
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2159820318.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,5,,,CD(s),Automatic,1.3 Petrol saver Low km,"['Hamilton, Waikato, NZ']",,"Black, 5 door, Hatchback",,,,1296,,,,Petrol,"['$5,990']","71,576",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2159974553.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,Imported,,Automatic,,"['Timaru, Timaru - Oamaru, NZ']",,"Silver, 5 door, Station Wagon",,,HKR508,1998,,,,Petrol,"['$5,850']","141,800",[]
,[],https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2054833289.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,,12,,NZ New,Radio,Automatic,313 CDI MINIBUS WITH 12 SEATS,"['Manukau, Auckland, NZ']",,"White, 4 door, Van",,,MCB473,2143,,,,Diesel,"['$74,990']",less than 1000,[]
"6 cylinder, 2496",[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2060912344.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,Nov 2019,5,,Imported,,Tiptronic,E90,"['Hamilton, Waikato, NZ']",,"Grey, Sedan",Oct 2019,,HGS871,,,,,Petrol,"['$8,750']","118,181",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2051495218.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,Nov 2020,5,,,,Automatic,GSX PETROL 4WD 2.5L,"['Manukau, Auckland, NZ']",,"Silver, 5 door, RV/SUV",Oct 2019,,KZS513,2488,,"1 owner, NZ New",Yes,Petrol,"['$38,000']","34,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/porsche/auction-2051501171.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,Mar 2020,,,,,Automatic,GTS,"['Auckland City, Auckland, NZ']",,"Black, 5 door, RV/SUV",Mar 2020,,MBB101,4806,,"1 owner, Imported",Yes,Petrol,"['$33,500']","78,362",[]
,[],https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2149166069.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,7,,NZ New,,Automatic,2.2D 4WD 7Seats,"['Christchurch City, Canterbury, NZ']",,"White, RV/SUV",,,GJG282,2188,,,Yes,Diesel,"['$7,990']","296,778",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2061775572.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,Apr 2020,,,,,,,"['North Shore, Auckland, NZ']",,"Black, Hatchback",May 2020,,MDD588,2457,,"1 owner, Imported",,Petrol,"['$14,999']","119,191",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2161051276.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,Jul 2019,5,,,,Manual,Xlt Double Cab W/S,"['North Shore, Auckland, NZ']",,"Black, 4 door, Ute",Jan 2020,,KYF847,3198,,"3 owners, NZ New",,Diesel,"['$41,999']","60,000",[]
,"['$10,545']",https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2151789892.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,Dec 2019,5,,,,Automatic,GLXC 2.4,"['North Shore, Auckland, NZ']",,"Grey, 5 door, Sedan",Mar 2020,,GNL844,2393,,"2 owners, NZ New",,Petrol,[],"109,891","['$9,000.00']"
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2150987926.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,,,NZ New,,Tiptronic,LTZ,"['Hamilton, Waikato, NZ']",,"Blue Metallic, 5 door, RV/SUV",,,LUH834,1364,,,,Petrol,"['$25,990']","19,072",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2055093388.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,,7,,Imported,"CD(s), Radio",Automatic,HYBRID X,"['Waitakere, Auckland, NZ']",,"Pearl, 5 door, Van",,,,2400,,,Yes,Hybrid,"['$19,869']","85,864",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2059129015.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,,5,,,CD(s),Automatic,Facelift LowKms,"['Christchurch City, Canterbury, NZ']",,"Blue, 5 door, Hatchback",,,,1340,,,,Petrol,"['$6,950']","76,713",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2158045190.htm?rsqid=cbbadfdcf8d24f5d8b7eb9d9911deda5-001,,,,NZ New,CD(s),Automatic,Ute FG XR6 Sport Ute Impressive,"['Christchurch City, Canterbury, NZ']",,"White, Ute",,,ENQ514,3984,,,,Petrol,"['$16,880']","148,107",[]
